categories,channel_id,crawl_date,dislike_count,display_id,duration,like_count,tags,title,upload_date,view_count,name_cc,subscribers_cc,country,is_stem_title,title_matched_keywords,is_stem_tags,tag_matched_tags,tag_matched_keywords
Education,UCiqvFUMzkLnUlKzkd3s4N_Q,2019-11-08 09:44:39.688001,4.0,XneBydfhU7s,333,34.0,"Saturated Fat (Nutrient),Cholesterol (Chemical Compound),Health (Industry),lifespa,john douillard",Saturated Fats and Cholesterol Exonerated | John Douillard's LifeSpa,2014-10-15 00:00:00,2442.0,John Douillard,69300.0,US,True,cholesterol,True,Cholesterol (Chemical Compound),cholesterol
Education,UC8xTHK97Ng__KZvGcO_K7CA,2019-11-04 18:22:21.620634,2.0,yEh2BTxbUSA,41,120.0,"page transition,css transition,css,css transitions,page transition effect,css animation effects,css animation,css transition tutorial,page transitions,page transitions css,css effects,transitions,css 3 page transitions,page transition effect css,css 3 3d page transition,css transitions effect,transition,css transition effects on page load,new page transition using css 3,css transition effect,css animations",Creative CSS 3 Page Transitions Effect - You will love it,2019-05-20 00:00:00,2121.0,Online web ustaad,50500.0,US,True,transitions,True,"css 3 page transitions, css transitions, css transitions effect, page transitions, page transitions css, transitions",transitions
Education,UCbYmF43dpGHz8gi2ugiXr0Q,2019-11-15 06:14:46.353020,1.0,ce6AK40aOrA,244,21.0,"medical course,Calculus,math,introduction,calculus for dummies,medical maths,medical education,medical school lecture,medical lectures,medical videos lectures,medical videos channel,medical videos for nurses,medical videos for students,usmle step 1 videos,usmle step 1,usmle step 2,usmle,usmle review video,usmle step 1 preparation,mbbs,mbbs video lecture,mbbs 1st year lecture,calculations,calculus lectures,examination,medical science",Calculus: Introduction & Methods – Calculus Course | Lecturio,2017-03-06 00:00:00,2597.0,Lecturio Medical Edu...,217745.0,US,True,calculus,True,"Calculus, calculus for dummies, calculus lectures",calculus
Education,UCllewj2bGdqB8U9Ld15INAg,2019-11-11 16:40:50.809786,7.0,HVV8tSWEtD0,2339,66.0,"kotlin android tutorial,android kotlin tutorial,kotlin,kotlin android,kotlin tutorial,kotlin tutorial android,edmt dev,android kotlin,android tutorial,kotlin for android,android development tutorial,kotlin android app tutorial,kotlin course,kotlin hello world,kotlin java script,kotlin language tutorial,kotlin on android,kotlin on android tutorial,kotlin program in android studio,kotlin rus,kotlin tutorial andorid",Kotlin Android Tutorial - Authentication with PHP WebService,2018-04-24 00:00:00,6471.0,EDMT Dev,85500.0,US,True,"kotlin, php",True,"android development tutorial, android kotlin, android kotlin tutorial, kotlin, kotlin android, kotlin android app tutorial, kotlin android tutorial, kotlin course, kotlin for android, kotlin hello world, kotlin java script, kotlin language tutorial, kotlin on android, kotlin on android tutorial, kotlin program in android studio, kotlin rus, kotlin tutorial, kotlin tutorial andorid, kotlin tutorial android","development, java, kotlin"
Education,UCTEtyR4tUKKQURIo-N_fF-g,2019-11-12 05:58:43.829996,5.0,-XZAr6y5wrs,142,15.0,"physics,cart,contest,gravity,earl,haig,mr,caruana",Physics Gravitational Cart Contest at Earl Haig in 2011,2011-04-16 00:00:00,5628.0,PhysicsEH,44500.0,CA,True,physics,True,"gravity, physics","gravity, physics"
Education,UCYXYA4wnUN79uwxUe0NAW9Q,2019-11-20 05:00:32.617184,0.0,7y2XfEXRKfg,1255,2.0,"MBA,expert advice,assessment,cbse board,exam,preparation,curriculum,member,recommending,national,india,motivation,skills,exam crackers,answer sheet,material,average,cbse,section,questions,suitable,students,seprate,ias,preliems,biology,ecology,geography,basic concepts,terminology,global,conventions,summits,upsc,biodiversity,enviromental issues,biosphere,miscellaneous,issues,jagran josh,Importance of Environmental Ecology,Environmental Ecology,Importance,dainik jagran",Importance of Environmental Ecology,2018-08-28 00:00:00,223.0,Jagran Josh,536638.0,IN,True,ecology,True,"Environmental Ecology, Importance of Environmental Ecology, biodiversity, ecology, material, motivation","biodiversity, ecology, material, motivation"
Education,UCzlMsy46uESj-SKro7oFYJw,2019-11-15 03:09:00.182950,2.0,yETltiY8M4I,251,174.0,"jazz,guitar,transcription,Ted,Greene,Joe,Pass,Earl,Klugh,Lenny,Breau,Chet,Atkin,notation,lesson,solo,chord,melody,harmony,standard,licks",Christmas Song - Doyle Dykes (Transcription),2017-12-04 00:00:00,10389.0,François Leduc,31576.0,CA,True,transcription,True,transcription,transcription
Education,UCZNNx4KYmCkwxCLdsHyWqQA,2019-11-10 18:57:34.807498,25.0,HeYX5Znb08I,3287,1795.0,"chemical equilibrium class 11,chemical equilibrium chemistry,chemical equilibrium problems,chemical equilibrium crash course,chemical equilibrium le chateliers principle,equilibrium iit jee chemistry,chemical equilibrium iit jee questions,equilibrium chemistry class 11 ncert,equilibrium chemistry class 11 ncert in hindi,equilibrium chemistry ncert solutions,equilibrium chemistry class 11 ncert solutions,paarsa thakur,unacademy jee,iit jee chemistry,jee 2020,tips",Chemical Equilibrium - Lecture 2 | Unacademy JEE | LIVE DAILY | IIT JEE Chemistry | Paaras Thakur,2019-09-17 00:00:00,31148.0,Unacademy JEE,407000.0,IN,True,chemical equilibrium,True,"chemical equilibrium chemistry, chemical equilibrium class 11, chemical equilibrium crash course, chemical equilibrium iit jee questions, chemical equilibrium le chateliers principle, chemical equilibrium problems, equilibrium chemistry class 11 ncert, equilibrium chemistry class 11 ncert in hindi, equilibrium chemistry class 11 ncert solutions, equilibrium chemistry ncert solutions, equilibrium iit jee chemistry","chateliers principle, chemical equilibrium, equilibrium"
Education,UC85BaVmStZexddgDR2vmqTQ,2019-11-23 03:29:21.566837,9.0,WAzBdSD6-xQ,2575,113.0,"Pradeep Kshetrapal,Chemistry,Chemical bonding,Hybridization,S.Shukla Sir","CH-XI-04-06, Hybridization,Pradeep Kshetrapal  channel",2019-03-08 00:00:00,4420.0,Pradeep Kshetrapal,733000.0,IN,True,hybridization,True,"Chemical bonding, Hybridization","chemical bonding, hybridization"
Education,UCfE4Y-61_QO-JYg0WnT0n6Q,2019-11-19 19:45:43.337675,0.0,c3-TeIZ8xWg,3568,2.0,"Architectural Association,Public Programme,2011,Concrete Geometries,Arno Brandlhuber,Christian Posthofen,Marianne Mueller,Social Relations,Research Cluster Event",The Ordering of Social Relations through Building - Part 1,2015-09-16 00:00:00,851.0,AA School of Archite...,31000.0,GB,True,relations,True,Social Relations,relations
Education,UCNVMxRMEwvo9AS-Jfh6fQFg,2019-11-12 18:48:38.391772,0.0,n7qAVn1fUD4,834,10.0,"linear,programming,constraints,objective,function,maximum,minimum,max,min,vertices,corners,feasible,region,inequalities,system,solution,james,sousa,mathispower4u",Ex: Use Linear Programming to Maximize Profit from Two DVD Players,2014-05-29 00:00:00,6701.0,Mathispower4u,119000.0,US,True,linear programming,True,inequalities,inequalities
Education,UCck8RejS9Ug2fbTYcGVBwjA,2019-11-18 11:02:13.880105,7.0,8u2GPYdW5kk,1436,121.0,"Kinematics,kinematics class 11,kinematics physics,kinematics physics problems,kinematics neet lecture,kinematics neet prep,neet physics lectures,neet physics tricks,physics video lectures,anu sir video lectures,neet video lectures,etoosindia,etoos education",Kinematics | NEET Yearlong Physics for Class 13th by Anu Gupta Sir,2019-08-19 00:00:00,4195.0,Etoos Education,1030000.0,IN,True,"kinematics, physics",True,"Kinematics, kinematics class 11, kinematics neet lecture, kinematics neet prep, kinematics physics, kinematics physics problems, neet physics lectures, neet physics tricks, physics video lectures","kinematics, physics"
Education,UCIHBIPape0dWHKANkivrcJw,2019-11-15 00:33:17.435524,9.0,lgzdKaA_sh4,650,29.0,"separate header and footer in html,separate header for each page,make header and footer files to be included in multiple html pages,php social network project,php social network tutorial,php social network source code,php header and footer,php header and footer tutorial,php header and footer includes,php header and footer example,howcode social network,howcode instagram,abdul wali social network,coding cafe social network",Make Header and Footer Files to be included in multiple html pages - PHP Social Network Tutorial 09,2018-07-02 00:00:00,5566.0,Coding Cafe,25600.0,PK,True,php,True,"php header and footer, php header and footer example, php header and footer includes, php header and footer tutorial, php social network project, php social network source code, php social network tutorial",php
Education,UCcv7pspGHmM7AOywuLM1ufA,2019-11-14 09:04:28.450700,0.0,Xw0qZ4Etx2s,136,1.0,"RD sharma,rd sharma book,rd sharma maths book,rd sharma class 11,rd sharma book solution,rd sharma class 11 solution,rd sharma class 11 PDF,rd sharma solutions,rd sharma mathematics,rd sharma class 11 SETS solutions,SETS,rs aggarwal,rs aggarwal maths book,rs aggarwal class 11,rs aggarwal solutions,rs agrawal math in hindi,r s aggarwal math","If A and B are two sets such that  ltmath gt
 ltmrow gt
 ltmi gtn lt/mi gt ltmrow gt ltmo gt(",2018-06-22 00:00:00,38.0,Doubtnut,219000.0,IN,True,sets,True,"SETS, rd sharma class 11 SETS solutions",sets
Education,UCc5FkTYiWH5L3Gk5IyW6Rmw,2019-11-19 19:42:06.290620,95.0,30i35Bne6Ng,508,400.0,"Hacking,Penetration Testing,IT security,Programming Language,Web Designing,Computer,Mobile,Blog,Wordpress,Blogger,C Programming,HTML,HTML5,CSS,C++ Programming Language,Java,JavaScript,Adobe Photoshop,Adobe Dreamweaver,Bootstrap",123. Red Black Tree (Hindi),2016-07-29 00:00:00,60167.0,Geeky Shows,206000.0,IN,True,redblack trees,True,"C Programming, C++ Programming Language, Java, JavaScript, Penetration Testing","c, java, javascript, testing"
Education,UCicvc24eAbFp-thRrBnSP2A,2019-11-13 20:56:20.940076,6.0,mITCu7eRlxE,1549,56.0,"Answers in Genesis,Dr. Charles Ware,Grace Relations,Race Relations,Race,Grace,Relations",Grace Relations: Dr. Charles Ware,2018-01-15 00:00:00,1222.0,Answers in Genesis,107000.0,US,True,relations,True,"Grace Relations, Race Relations, Relations",relations
Education,UCplMtixZJ6pRcrMogBSYvuQ,2019-11-23 01:58:38.414804,76.0,JalDnNgWbRE,621,469.0,"10th Class Physics Paper Scheme,Paper Scheme,Physics Paper Scheme,matric physics paper scheme,10th physics paper scheme,2019 physics paper scheme,physics paper scheme,physics 2019 paper scheme",10th Class Physics Paper Scheme | Matric Physics Punjab Board 2019,2019-02-02 00:00:00,51636.0,ilmkidunya,673160.0,PK,True,physics,True,"10th Class Physics Paper Scheme, 10th physics paper scheme, 2019 physics paper scheme, Physics Paper Scheme, matric physics paper scheme, physics 2019 paper scheme, physics paper scheme",physics
Education,UCltVEZ6GecWntoZ19FvaWhQ,2019-10-29 23:27:01.407403,4.0,Kl39_t4k8PA,646,16.0,"Visual Angle,Distance of Distinct Vision,Ray Optics Class 11,class 11 Physics,visual angle in hindi,visual angle definition,visual angle in physics,visual angle class 11,distance of distinct vision in physics,distance of distinct vision class 11,Definition of visual angle,define visual angle,what is visual angle,what is visual angle in hindi,Ray Optics Video Lectures,Ray Optics Video Tutorials,Physics lecture class 11,Physics tutorials class 11,Ekeeda",Visual Angle & Distance of Distinct Vision - Ray Optics - Physics Class 11 - HSC - CBSE - IIT JEE,2017-11-03 00:00:00,2253.0,Ekeeda,513000.0,IN,True,"distance, optics, physics",True,"Distance of Distinct Vision, Physics lecture class 11, Physics tutorials class 11, Ray Optics Class 11, Ray Optics Video Lectures, Ray Optics Video Tutorials, class 11 Physics, distance of distinct vision class 11, distance of distinct vision in physics, visual angle in physics","distance, optics, physics"
Education,UCwMNVCXcSWNMS0C8rcRCWxA,2019-11-15 13:55:56.844445,10.0,xpOIcUkPVLA,884,473.0,"NEET,Botany,Biology,PMT,AIIMS,AIPMT,11th,12th,Pre medical,Biomentors,molecular Biology,DNA,Bacteriophage Experiment",NEET / AIIMS 2018 - Molecular Basis of Inheritance Lecture - 6 (Bacteriophage Experiment) NCERT XII,2017-09-19 00:00:00,28610.0,Biomentors Classes O...,403000.0,IN,True,inheritance,True,"DNA, molecular Biology","dna, molecular biology"
Education,UCcNZ0oU8lgcd8lZdp6gBdig,2019-11-04 00:55:27.549491,5.0,m9bw8tyLQqg,755,13.0,"how to learn color,learn color,color,fun learning game,learning colors,color matching game,learning color for toddlers,color games",Learn color by a matching game,2017-10-14 00:00:00,4892.0,Fun Learning Games,17300.0,HK,True,matching,True,"color matching game, fun learning game, learning color for toddlers, learning colors","learning, matching"
Education,UCIzYEzXT34388IscvgVADDA,2019-11-17 10:09:50.857182,1.0,c5EKskPy8WI,784,78.0,"precious metals,economics,silver,gold,business news,silver price,gold price,gold prices 2019,unemployment rate,job market,bond yield curve,salivate metal",Current Economic Health & Precious Metals,2019-06-07 00:00:00,1788.0,SalivateMetal,23717.0,US,True,metals,True,precious metals,metals
Education,UC9SPN6qaM0DB455-DrWAdpA,2019-11-04 15:15:46.840464,1.0,wZoYuRsAqaQ,931,91.0,"multiplication of matrices,multiplying matrices,matrix multiplication,Linear Algebra (Field Of Study),Multiplication,matrix,matrices,matrix operations,tarrou,tarrou's chalk talk,profrobbob",Matrix Operations Multiplying Matrices 4 Examples,2015-05-10 00:00:00,6407.0,ProfRobBob,183000.0,US,True,"matrices, matrix operations",True,"Linear Algebra (Field Of Study), matrices, matrix, matrix multiplication, matrix operations, multiplication of matrices, multiplying matrices","linear algebra, matrices, matrix, matrix multiplication, matrix operations"
Education,UC8butISFwT-Wl7EV0hUK0BQ,2019-11-11 07:36:17.411734,13.0,Urwzk6ILvPQ,382,799.0,"array,iterate,javascript,forEach,map,filter,reduce,sum,every,find,findIndex","Array Iteration: 8 Methods - map, filter, reduce, some, every, find, findIndex, forEach",2017-03-10 00:00:00,34400.0,freeCodeCamp.org,1290000.0,US,True,iteration,True,javascript,javascript
Education,UCcv7pspGHmM7AOywuLM1ufA,2019-11-14 09:11:32.797608,0.0,MLJlWN2Oj6A,87,0.0,"RD sharma,rd sharma book,rd sharma maths book,rd sharma class 12,rd sharma book solution,rd sharma class 12 solution,rd sharma class 12 PDF,rd sharma solutions,rd sharma mathematics,rd sharma class 12 CONTINUITY AND DIFFERENTIABILITY solutions,CONTINUITY AND DIFFERENTIABILITY,chapter CONTINUITY AND DIFFERENTIABILITY,rs aggarwal,rs aggarwal maths book,rs aggarwal class 12,rs aggarwal solutions,rs agrawal math in hindi,r s aggarwal math","Discuss the continuity of the function `f(x)={x1-1,x gt 0,x=0x lt 0` at the point `x=0`",2018-02-19 00:00:00,6.0,Doubtnut,219000.0,IN,True,continuity,True,"CONTINUITY AND DIFFERENTIABILITY, chapter CONTINUITY AND DIFFERENTIABILITY, rd sharma class 12 CONTINUITY AND DIFFERENTIABILITY solutions",continuity
Education,UCc5FkTYiWH5L3Gk5IyW6Rmw,2019-11-19 19:42:41.892612,23.0,OiM8HNEZyRI,174,140.0,"Hacking,Penetration Testing,IT security,Programming Language,Web Designing,Computer,Mobile,Blog,Wordpress,Blogger,C Programming,HTML,HTML5,CSS,C++ Programming Language,Java,JavaScript,Adobe Photoshop,Adobe Dreamweaver,Bootstrap",16. How to Run Java Program in Eclipse (Hindi),2016-07-03 00:00:00,28785.0,Geeky Shows,206000.0,IN,True,java,True,"C Programming, C++ Programming Language, Java, JavaScript, Penetration Testing","c, java, javascript, testing"
Education,UCSYwHoIlfwOvjrQvZeDlo3w,2019-11-03 20:42:15.119198,2.0,2zvXpGAwvO4,673,10.0,"Stampin Up,Stampin Up Cards,Stampin Up DIY,Homemade Cards,DIY cards,Scrapbooking,Stampin Up Demonstrator,LovingLifesLittleBlessings,Katina Martinez,Martinez Katina,LuvinLifeScrapbooking,Project Life,Stampin Up Project,Altered Project,Altered Cork Board",Altered Cork Board,2013-05-16 00:00:00,506.0,Katina Martinez,14800.0,US,True,cork,True,Altered Cork Board,cork
Education,UC6tTHgyNTUCTauwkXI1aQvQ,2019-11-11 04:22:51.804420,177.0,Hi-lPoF90GU,9058,3878.0,"Meditation,Ozark Mountain Publishing,OMP,Dolores Cannon,Metaphysical Hour,Metaphysics,Metaphysical,New Age,Spiritual,Conference,UFO,Paranormal,Spirituality,Aliens,Extraterrestrial,Nostradamus,Convoluted Universe,Jesus,Astrology,Psychics,Higher Self,God,Source,End of Times,Earth Changes,2012,New Earth,Illuminati,Anti-Christ,Spirits,Angels,Out of Body Experience,OBE,The Light,ETs,QHHT,Hypnosis,Past Life Regression,Reincarnation,Hypnotherapy,After Life","Dolores Cannon on ""The Three Waves of Volunteers & The New Earth""",2015-09-13 00:00:00,211120.0,Dolores Cannon,121768.0,US,True,waves,True,Past Life Regression,regression
Education,UCABe2FgVNv2hgBeMu2mySVg,2019-11-13 14:05:21.292794,8.0,dIuRK9rtOl0,991,851.0,"roman saini,unacademy,preparing ias videos,preparing upsc videos,video lessons for ias upsc preparation,mangroves,Estuary,Biome (Literature Subject),Biodiversity (Literature Subject)","EnE Biodiversity - 2.2.4 Mediterannean, Mangrove, Warm, Cold Temperate East margin type",2015-02-08 00:00:00,79692.0,Unacademy Studios - ...,3600000.0,IN,True,biodiversity,True,Biodiversity (Literature Subject),biodiversity
Education,UCsyZSg-iA7aN6C_jJ2hcLNw,2019-11-21 19:09:07.308147,8.0,kgRhwTmy-nI,874,294.0,"Statistics,Law of probability,product rule,sum rule,genetics,factorial",Two Types of Probability Problems in Genetics you Must to Know,2017-10-17 00:00:00,19960.0,Nikolay's Genetics L...,12149.0,US,True,"genetics, probability",True,"Law of probability, Statistics, genetics","genetics, probability, statistics"
Education,UC7_gcs09iThXybpVgjHZ_7g,2019-11-12 12:04:01.745131,201.0,Ab8JIzckx_M,745,11545.0,"entropy,black hole,pbs,space time,thermodynamics,space,theory,bekenstein",The Black Hole Entropy Enigma | Space Time,2018-09-05 00:00:00,447541.0,PBS Space Time,1770000.0,US,True,black holes,True,thermodynamics,thermodynamics
Education,UCbjozK_PYCTLEluFlrJ8UZg,2019-11-04 08:47:48.134584,2.0,jwer6Spm0Ok,3426,16.0,"python by durgasoft,Python Online Training,Learn Python,Python Tutorial,python programming Tutorial,Python for Beginners,python Programming Language Tutorial,python examples,python Advanced Tutorial,python Tutorial for Beginners,python Tutorial for Beginners with examples,python Guide,python 3.0 Tutrials,python crash course,Python Tutorials by durgasoft,Python Programming videos by durgasir,java python,python",Learn Core Python Programming Tutorial Online Training by Durga Sir On 13-07-2018 @ 9PM,2018-07-13 00:00:00,2223.0,Durga Software Solut...,438000.0,IN,True,python,True,"Learn Python, Python Online Training, Python Programming videos by durgasir, Python Tutorial, Python Tutorials by durgasoft, Python for Beginners, java python, python, python 3.0 Tutrials, python Advanced Tutorial, python Guide, python Programming Language Tutorial, python Tutorial for Beginners, python Tutorial for Beginners with examples, python by durgasoft, python crash course, python examples, python programming Tutorial","java, python"
Education,UCNVMxRMEwvo9AS-Jfh6fQFg,2019-11-12 18:49:58.955367,0.0,r7O6-rtrGPI,103,31.0,"partial,derivative,differentiation,chain,rule,respect,to,exponential,function,calculus,two,variables,james,sousa,mathispower4u",Ex: Determine a Partial Derivative Function of an Exponential Function of Two Variables,2013-07-24 00:00:00,12895.0,Mathispower4u,119000.0,US,True,"derivative, variables",True,"calculus, derivative, variables","calculus, derivative, variables"
Education,UCCqGTvGZgWw8mFX5KYTHCkw,2019-11-04 10:24:28.343301,10.0,XXa-oaSVA9Q,512,5.0,"Rankine Cycle,Thermodynamics (Field Of Study)",Rankine Cycle Efficiency(Explanation),2015-11-02 00:00:00,3101.0,LEARN AND GROW,477000.0,IN,True,efficiency,True,Thermodynamics (Field Of Study),thermodynamics
Education,UCvQECJukTDE2i6aCoMnS-Vg,2019-11-19 00:06:09.901971,109.0,Yw88utUCx9M,625,3060.0,"Big Think,BigThink,BigThink.com,Education,Educational,Lifelong Learning,EDU,einstein,relativity,brains,string theory,physics","Why Can't We Find the Theory of Everything? Einstein, Rogue Genius, String Theory | Eric Weinstein",2017-11-04 00:00:00,135570.0,Big Think,2650000.0,US,True,einstein,True,"Lifelong Learning, einstein, physics, relativity","einstein, learning, physics, relativity"
Education,UCIKbbV7ae7LAWa8cGnvjSPA,2019-11-04 23:07:36.430707,0.0,_nfEDD2jxR0,636,2.0,"photoshop,adobe photoshop,learn photoshop,photoshp tutorials,filters in photoshop,photoshop smart object,layers,image processing in photoshop",Photoshop Tutorial - Smart Object and Filters part 19,2016-10-01 00:00:00,34.0,Awais Mirza,86500.0,AU,True,filters,True,filters in photoshop,filters
Education,UCNVMxRMEwvo9AS-Jfh6fQFg,2019-11-12 18:48:36.101141,0.0,9B_aeKcdQ2o,453,10.0,"arc,length,polar,equation,curve,integration,integral,formula,application,interval,intersection,james,sousa,mathispower4u",Ex 2: Arc Length of a Polar Curve,2013-12-26 00:00:00,5280.0,Mathispower4u,119000.0,US,True,arc length,True,integral,integral
Education,UCHIbErciyS3Hs0kjAz-at5Q,2019-11-15 11:09:44.008071,19.0,tRp9sDGwhRA,493,176.0,"php vs java 2017,php vs java differences,php vs java for web development,php vs java salary,php vs java performance,php vs java for backend,advantages of java over php,php vs javascript,is Java more Flexible,Why Java is Better than PHP,Java or PHP",Java or PHP - is Java more Flexible  💡  Why Java is Better than PHP 💡,2018-04-28 00:00:00,6652.0,Technical Suneja,28600.0,IN,True,"java, php",True,"Java or PHP, Why Java is Better than PHP, advantages of java over php, is Java more Flexible, php vs java 2017, php vs java differences, php vs java for backend, php vs java for web development, php vs java performance, php vs java salary, php vs javascript","development, java, javascript, php"
Education,UCFJZQtrh5Ksncayy2FaoNbQ,2019-11-17 13:18:39.902606,77.0,c1JaCa922Kc,737,6003.0,"koi,fresco,koifresco,science,spirituality,consciousness,thoughts,vlog,eductation,how,howto,howtovideos,knowledge,learning,growth,tattoos,happy,enlightenment,joy,smile,guru,awareness,peace,love,fresh,style,alanwatts,vsauce,charka,yoga,meditation,luciddreaming,information,mental,teacher,astral,projection,astral projection,how to,how to astral project,dimensions,changed,my life,spiritual",How Astral Projection Changed My Life! (Free Talk),2016-02-25 00:00:00,132461.0,Vishuddha Das *Spiri...,576000.0,US,True,projection,True,"astral projection, learning, projection","learning, projection"
Education,UCGrZCPOFPfrfshEoVvyoQcA,2019-11-11 16:37:54.062521,1.0,GBhEAaT5VoE,525,81.0,"JavaScript tutorials for beginners in Urdu/Hindi,javascript tutorial for beginners,javascript in urdu,javascript in hindi,operators in javascript,javascript operators,javascript operators in urdu,arithmetic operators,assignment operators,logical operators,comparison operators,string operators,learn javascript","Arithmetic Operators ,Part-2|Lec-11|JavaScript tutorials for beginners in Urdu/Hindi|",2017-05-01 00:00:00,6830.0,Fiaz Waheed,15400.0,PK,True,"javascript, operators",True,"JavaScript tutorials for beginners in Urdu/Hindi, arithmetic operators, assignment operators, comparison operators, javascript in hindi, javascript in urdu, javascript operators, javascript operators in urdu, javascript tutorial for beginners, learn javascript, logical operators, operators in javascript, string operators","javascript, operators"
Education,UC_ABJRhYn_W-atwn8o4OKjQ,2019-11-08 06:16:10.206284,1.0,8qpWv-_HC1I,1084,26.0,"flipped classroom,math,math tutor,algebra,calculus,statistics,trigonometry,geometry,teacher,e-learning,math lesson,blended learning,flipclass,math video,filipino teacher,conditional probability,mathdali,sineskwela,mathtinik,DLSU,pinoy teacher,tagalog,pinoy,how to,paano mag,stats,tree diagram,diagram","Solving Probability Using Tree Diagram, 2-Way Table and Venn Diagram | Statistics |Paano?",2016-12-01 00:00:00,2079.0,Numberbender,100000.0,PH,True,"probability, statistics",True,"blended learning, calculus, conditional probability, e-learning, statistics","calculus, conditional probability, learning, statistics"
Education,UCcv7pspGHmM7AOywuLM1ufA,2019-11-14 09:02:21.444619,0.0,qD20h9WrXEc,131,1.0,"Maths,cbse,class 12,ncert,ncert book,chapter 9,DIFFERENTIAL EQUATIONS,Class 12 Maths,Class 12 Maths Chapter 9,Class 12 Maths chapter 9 EXERCISE 3,Class 12 Maths Ch 9 EX 9.3 QUESTION - 12,NCERT SOLUTIONS,गणित,कक्षा 12,गणित कक्षा 12,गणित अध्याय 9,अध्याय DIFFERENTIAL EQUATIONS,नाम कक्षा 12,ncert solution,free online class,hindi",Which of the following differential equations has y = x as one of its particular solution? (A) `...,2018-07-20 00:00:00,35.0,Doubtnut,219000.0,IN,True,differential equations,True,"DIFFERENTIAL EQUATIONS, अध्याय DIFFERENTIAL EQUATIONS",differential equations
Education,UCbjozK_PYCTLEluFlrJ8UZg,2019-11-04 08:47:16.337988,1.0,d0UBi34n5Aw,1274,12.0,"durga,durga sir,durgasoft,interview,questions,java,software,training",Adv.Java Tutorials  ||  JDBC || Load And Register Driver Part - 1 || by Nagoor Babu,2019-01-13 00:00:00,762.0,Durga Software Solut...,438000.0,IN,True,java,True,java,java
Education,UCNcV9yys_p3gRWmZu3qBcIg,2019-11-18 10:06:15.626155,55.0,j0TQxYemrgg,159,647.0,"College,Elim,Elim Christian College,Science,science experiment,atmospheric pressure,water vaour,liquid,gas,Drum,pressure,Darron Gedge,teacher,Mark Mack,lesson,learn,school,education,Physics",Atmospheric pressure crushes 220 litre drum (Experiment),2013-03-13 00:00:00,203843.0,Darron Gedge's Geogr...,10508.0,NZ,True,pressure,True,"Physics, atmospheric pressure, pressure","physics, pressure"
Education,UCEBb1b_L6zDS3xTUrIALZOw,2019-11-08 18:49:27.053077,0.0,gTtZrPy_SzQ,225,10.0,"biology,chemistry,synthetic biology,project,biotech,genetic engineering,GMO,ethics,biomedical ethics,genetics,recombinant DNA,DNA,gene sequencing,gene synthesis,biohacking,computational biology,iGEM,BioBrick,systems biology","The Abstraction Process | MIT 20.020 Introduction to Biological Engineering Design, Spring 2009",2011-01-06 00:00:00,1730.0,MIT OpenCourseWare,2084328.0,US,True,abstraction,True,"DNA, gene synthesis, genetics, recombinant DNA, synthetic biology, systems biology","dna, genetics, recombinant dna, synthesis, synthetic biology, systems"
Education,UC1t6kKXoBvjdr8m9KJ2Fx7A,2019-11-14 10:59:30.494229,0.0,-VzvW7WvkfA,363,18.0,"gresham,gresham talk,gresham lecture,gresham short,steve jones,Nature,nurture,eugenics,coditioning,dna,genetics,genome,humanity,francis galton,caliban,Shakespeare,charles darwin,gresham college,gresham college talk,gresham college lecture,gresham college short",Genetically Starving: DNA and Appetite - Professor Steve Jones,2015-05-03 00:00:00,2113.0,Gresham College,100080.0,GB,True,dna,True,"dna, genetics, genome","dna, genetics, genome"
Education,UC79Gv3mYp6zKiSwYemEik9A,2019-11-14 06:51:36.625898,2.0,Pqu8md5rt-k,171,64.0,"data science,data data analysis,learn python,python tutorial,python for data science,python for data analysis,data science tutorials,data analysis tutorials,big data,matplotlib,histogram,statistics",Histograms with python matplotlib,2016-11-09 00:00:00,20547.0,DataCamp,83000.0,US,True,python,True,"data analysis tutorials, data data analysis, learn python, python for data analysis, python for data science, python tutorial, statistics","analysis, python, statistics"
Education,UC_4-3wsazYnxNfviEXQ8XTQ,2019-11-20 10:29:03.980840,0.0,6YbZB71_uBQ,118,6.0,"Cbcs 17mat21,VTU engineering mathematics 2,How to pass additional mathematics 2,How to pass engineering mathematics 2,How to find laplace transform,Laplace transform,Transform,Fourier transform,VTU maths syllabus,How to prepare maths",How to solve Laplace transform standard function(PART-4) by easy maths easy tricks,2018-01-24 00:00:00,1307.0,EASY MATHS EASY TRIC...,18600.0,IN,True,laplace transform,True,"Fourier transform, How to find laplace transform, Laplace transform, Transform","fourier transform, laplace transform, transform"
Education,UCW5YeuERMmlnqo4oq8vwUpg,2019-11-20 16:52:32.842463,0.0,G1iDSoAXyvM,606,286.0,"php,tutorial,php tutorial,php tutorial for beginners,mysql,mysql tutorial,mysql tutorial for beginners,sql,sql tutorial,php for beginners,learn php,php mysql,php and mysql,multidimensional array,php multidimensional array,multidimensional,matrix,3d array,3d arrays,php matrix,multidimensional arrays",PHP Tutorial (& MySQL) #8 - Multidimensional Arrays,2019-02-05 00:00:00,11764.0,The Net Ninja,329000.0,GB,True,php,True,"learn php, matrix, php, php and mysql, php for beginners, php matrix, php multidimensional array, php mysql, php tutorial, php tutorial for beginners","matrix, php"
